datetime,lat,lon,county,state,hail_size,hail,temp_2m,dewpoint_2m,rh,wind_10m,wind_100m,shear,wind_max,precipitation,pressure,cloudcover,month,hour,prob_twin,prob_xgb
2024-06-02 17:30:00,35.1,-101.87,RANDALL,TEXAS,1.25,1,31.0,10.6,29,13.0,15.5,2.5,15.5,0.0,887.6,42,6,17,0.601,0.013658949173986912
2024-05-30 16:17:00,31.97,-102.25,MIDLAND,TEXAS,3.0,1,33.2,10.1,24,26.8,33.0,6.199999999999999,33.0,0.0,912.0,5,5,16,0.935,0.013658949173986912
2024-05-02 17:30:00,31.54,-99.7,CONCHO,TEXAS,4.0,1,32.1,17.0,40,0.5,0.5,0.0,0.5,0.0,950.6,1,5,17,0.427,0.012774139642715454
2024-05-13 13:30:00,28.83,-96.98,VICTORIA,TEXAS,1.75,1,28.8,23.6,74,5.7,6.8,1.0999999999999996,6.8,0.0,1002.0,66,5,13,0.209,0.019680282101035118
2024-04-27 16:34:00,33.4164,-99.8175,KNOX,TEXAS,1.25,1,26.6,18.6,62,24.3,31.2,6.899999999999999,31.2,0.0,950.4,60,4,16,0.332,0.012003092095255852
2024-04-25 22:07:00,33.02,-102.03,LYNN,TEXAS,1.25,1,23.4,12.9,52,29.8,47.4,17.599999999999998,47.4,0.0,899.6,82,4,22,0.447,0.017528071999549866
2024-05-22 15:54:00,31.42,-100.52,TOM GREEN,TEXAS,2.0,1,23.6,20.6,84,9.9,12.8,2.9000000000000004,12.8,0.1,942.0,21,5,15,0.126,0.012774139642715454
2024-05-09 20:32:00,30.97,-94.43,TYLER,TEXAS,2.0,1,27.5,24.2,82,3.7,12.4,8.7,12.4,0.3,998.3,100,5,20,0.139,0.020640430971980095
2024-05-22 13:43:00,33.09,-96.78,COLLIN,TEXAS,0.75,1,21.2,20.3,95,14.1,18.9,4.799999999999999,18.9,18.7,985.5,100,5,13,0.141,0.012003092095255852
2024-06-02 16:13:00,33.12,-96.92,DENTON,TEXAS,1.0,1,28.9,22.5,68,21.9,29.0,7.100000000000001,29.0,0.1,991.8,100,6,16,0.274,0.018312323838472366
2024-03-24 18:36:00,33.97,-98.03,CLAY,TEXAS,1.75,1,18.6,14.4,77,19.2,29.8,10.600000000000001,29.8,1.8,962.3,69,3,18,0.2,0.0060960943810641766
2024-05-16 19:50:00,30.75,-99.24,MASON,TEXAS,2.0,1,21.4,15.9,71,14.4,18.4,3.9999999999999982,18.4,0.0,950.6,13,5,19,0.219,0.013658949173986912
2024-05-22 19:05:00,33.15,-95.49,HOPKINS,TEXAS,3.0,1,24.0,22.0,89,8.7,13.0,4.300000000000001,13.0,0.0,994.5,99,5,19,0.029,0.014788164757192135
2024-06-02 18:55:00,31.5388,-94.427,NACOGDOCHES,TEXAS,1.0,1,26.0,23.0,84,11.8,17.1,5.300000000000001,17.1,0.0,996.7,100,6,18,0.127,0.018312323838472366
2024-04-09 20:30:00,29.84,-98.46,COMAL,TEXAS,1.5,1,20.6,17.9,84,10.8,18.8,8.0,18.8,0.0,960.1,34,4,20,0.115,0.013658949173986912
2024-05-30 14:10:00,32.41,-96.85,ELLIS,TEXAS,1.25,1,25.4,21.4,79,14.6,18.4,3.799999999999999,18.4,0.0,991.1,81,5,14,0.165,0.012774139642715454
2024-05-05 18:25:00,32.54,-94.35,HARRISON,TEXAS,1.0,1,24.0,20.5,81,9.2,13.5,4.300000000000001,13.5,0.0,999.4,35,5,18,0.145,0.012003092095255852
2024-03-14 18:21:00,33.28,-96.74,COLLIN,TEXAS,1.75,1,20.5,18.1,87,15.9,22.0,6.1,22.0,6.4,981.1,100,3,18,0.174,0.013658949173986912
2024-03-24 17:55:00,33.95,-98.35,CLAY,TEXAS,1.0,1,21.0,12.7,59,37.1,51.5,14.399999999999999,51.5,0.0,961.8,98,3,17,0.395,0.009736435487866402
2024-04-06 16:40:00,33.8563,-98.4795,WICHITA,TEXAS,0.75,1,30.1,9.9,28,28.7,37.7,9.000000000000004,37.7,0.0,969.7,16,4,16,0.931,0.013658949173986912
2024-05-16 19:02:00,30.94,-99.78,MENARD,TEXAS,1.5,1,22.9,17.3,71,14.5,19.2,4.699999999999999,19.2,0.0,936.6,16,5,19,0.224,0.013658949173986912
2024-04-08 17:50:00,32.09,-96.71,NAVARRO,TEXAS,0.75,1,27.8,17.7,54,21.7,28.5,6.800000000000001,28.5,0.0,987.3,99,4,17,0.393,0.013658949173986912
2024-05-01 18:15:00,36.28,-101.05,OCHILTREE,TEXAS,1.75,1,23.7,14.5,56,32.3,44.9,12.600000000000001,44.9,0.0,900.7,0,5,18,0.407,0.03354853391647339
2024-05-13 08:34:00,29.18,-99.14,MEDINA,TEXAS,1.0,1,21.0,19.7,92,10.6,13.8,3.200000000000001,13.8,0.0,980.9,89,5,8,0.029,0.012003092095255852
2024-05-22 15:25:00,31.56,-98.66,MILLS,TEXAS,1.5,1,21.4,19.6,90,20.3,30.7,10.399999999999999,30.7,5.4,958.7,100,5,15,0.106,0.012003092095255852
2024-03-21 17:33:00,29.91,-95.53,HARRIS,TEXAS,0.88,1,21.1,17.1,78,28.2,39.2,11.000000000000004,39.2,0.0,1004.5,100,3,17,0.191,0.013658949173986912
2024-04-30 17:25:00,32.36,-101.02,MITCHELL,TEXAS,1.5,1,31.8,10.9,28,20.7,26.4,5.699999999999999,26.4,0.0,933.7,40,4,17,0.783,0.013658949173986912
2024-05-22 13:08:00,33.03,-97.07,DENTON,TEXAS,1.0,1,22.0,20.2,90,5.6,6.2,0.6000000000000005,6.2,15.0,988.4,100,5,13,0.128,0.012003092095255852
2024-04-28 18:06:00,30.91,-95.99,MADISON,TEXAS,1.75,1,24.5,21.5,83,22.3,31.3,9.0,31.3,0.2,997.0,100,4,18,0.141,0.012774139642715454
2024-05-28 20:32:00,29.74,-99.17,BANDERA,TEXAS,2.5,1,22.5,21.3,93,2.9,1.9,1.0,2.9,15.5,969.9,100,5,20,0.133,0.012774139642715454
2024-05-28 05:02:00,33.17,-96.57,COLLIN,TEXAS,2.75,1,23.2,17.1,69,12.3,27.2,14.899999999999999,27.2,0.0,997.2,1,5,5,0.259,0.04376458376646042
2024-05-13 17:12:00,27.42,-98.18,JIM WELLS,TEXAS,1.75,1,29.6,23.5,69,10.3,12.1,1.799999999999999,12.1,0.0,997.9,27,5,17,0.239,0.019680282101035118
2024-05-22 12:20:00,32.03,-100.29,COKE,TEXAS,2.75,1,21.4,18.7,85,14.8,21.0,6.199999999999999,21.0,10.8,941.4,100,5,12,0.205,0.013658949173986912
2024-05-09 16:15:00,31.12,-99.33,MCCULLOCH,TEXAS,1.75,1,30.9,20.5,54,4.2,5.2,1.0,5.2,0.0,948.5,19,5,16,0.365,0.014788164757192135
2023-09-19 17:45:00,38.6404,-101.7524,GREELEY,KANSAS,0.75,1,25.5,8.2,33,13.9,17.0,3.0999999999999996,17.0,0.0,888.1,90,9,17,0.47,0.004769870080053806
2023-10-03 14:52:00,39.6185,-100.4427,DECATUR,KANSAS,0.88,1,22.9,14.9,61,36.8,48.3,11.5,48.3,2.3,914.6,96,10,14,0.398,0.0537942536175251
2023-07-17 10:24:00,37.32,-96.74,COWLEY,KANSAS,1.0,1,28.0,23.2,76,14.0,18.9,4.899999999999999,18.9,0.0,966.0,17,7,10,0.196,0.018397772684693336
2023-08-07 18:24:00,39.13,-100.92,LOGAN,KANSAS,1.0,1,22.2,17.6,75,20.9,27.9,7.0,27.9,9.2,911.4,100,8,18,0.313,0.013658949173986912
2023-05-12 18:43:00,37.71,-96.22,GREENWOOD,KANSAS,1.0,1,28.6,14.4,42,26.5,37.5,11.0,37.5,0.0,974.7,100,5,18,0.515,0.013658949173986912
2023-05-30 15:14:00,39.22,-96.2,POTTAWATOMIE,KANSAS,1.25,1,31.6,13.8,34,7.2,8.6,1.3999999999999995,8.6,0.0,977.2,90,5,15,0.479,0.013658949173986912
2023-07-16 14:25:00,39.66,-98.94,SMITH,KANSAS,1.75,1,30.8,20.5,54,8.4,10.7,2.299999999999999,10.7,0.0,958.0,6,7,14,0.362,0.014788164757192135
2023-07-16 18:30:00,37.95,-98.99,STAFFORD,KANSAS,1.5,1,30.5,21.1,57,12.8,17.1,4.300000000000001,17.1,0.0,943.8,90,7,18,0.342,0.025279328227043152
2023-05-09 13:50:00,39.11,-96.39,WABAUNSEE,KANSAS,1.0,1,27.4,15.5,48,16.9,22.1,5.200000000000003,22.1,0.0,973.7,100,5,13,0.407,0.013658949173986912
2023-10-03 13:24:00,38.9301,-101.4052,LOGAN,KANSAS,0.75,1,25.9,13.1,45,25.8,33.8,7.9999999999999964,33.8,0.1,904.5,13,10,13,0.46,0.013658949173986912
2023-06-30 14:15:00,39.524,-101.9314,SHERMAN,KANSAS,1.75,1,24.4,13.8,51,12.8,15.9,3.0999999999999996,15.9,0.1,890.4,43,6,14,0.366,0.013658949173986912
2023-09-21 14:39:00,39.46,-97.97,MITCHELL,KANSAS,0.75,1,27.7,18.4,57,23.0,31.6,8.600000000000001,31.6,0.0,964.7,14,9,14,0.378,0.012003092095255852
2023-08-07 20:15:00,38.4798,-101.3597,WICHITA,KANSAS,0.75,1,22.2,18.0,77,30.6,45.3,14.699999999999996,45.3,0.0,903.9,89,8,20,0.208,0.027356797829270363
2023-10-03 17:03:00,37.94,-99.25,EDWARDS,KANSAS,2.75,1,27.9,15.6,47,29.6,41.0,11.399999999999999,41.0,0.0,935.2,37,10,17,0.477,0.0537942536175251
2023-10-03 16:40:00,37.7,-99.41,KIOWA,KANSAS,1.5,1,26.8,15.7,51,21.4,30.2,8.8,30.2,0.3,932.2,84,10,16,0.42,0.013658949173986912
2023-04-05 02:13:00,37.38,-94.71,CRAWFORD,KANSAS,1.0,1,21.6,17.0,75,27.6,47.4,19.799999999999997,47.4,0.0,967.8,100,4,2,0.229,0.034865912050008774
2023-07-22 15:54:00,39.12,-97.13,DICKINSON,KANSAS,1.0,1,31.8,14.9,36,10.5,13.8,3.3000000000000007,13.8,0.0,971.5,50,7,15,0.503,0.012003092095255852
2023-05-09 18:26:00,37.94,-99.26,EDWARDS,KANSAS,1.5,1,21.6,16.6,73,17.2,24.6,7.400000000000002,24.6,3.4,938.6,100,5,18,0.238,0.013658949173986912
2023-06-30 20:03:00,39.22,-95.31,JEFFERSON,KANSAS,1.0,1,25.3,23.2,88,15.0,27.1,12.100000000000001,27.1,0.7,971.3,19,6,20,0.039,0.05592368170619011
2023-05-28 17:49:00,38.88,-99.32,ELLIS,KANSAS,0.88,1,18.6,15.9,85,15.1,23.1,8.000000000000002,23.1,0.5,942.0,99,5,17,0.121,0.013658949173986912
2023-05-09 18:44:00,38.25,-99.13,PAWNEE,KANSAS,1.5,1,23.0,17.1,69,22.2,29.5,7.300000000000001,29.5,0.2,942.4,100,5,18,0.257,0.013658949173986912
2023-05-09 11:35:00,39.39,-97.89,CLOUD,KANSAS,1.0,1,21.4,15.4,69,7.9,12.5,4.6,12.5,0.0,967.4,100,5,11,0.234,0.013658949173986912
2023-05-09 18:51:00,38.38,-99.9,NESS,KANSAS,0.75,1,23.9,16.2,62,20.9,30.2,9.3,30.2,0.0,931.9,78,5,18,0.32,0.013658949173986912
2023-07-22 16:44:00,39.68,-96.66,MARSHALL,KANSAS,1.75,1,30.6,15.4,40,11.8,15.4,3.5999999999999996,15.4,0.0,973.3,66,7,16,0.432,0.012003092095255852
2023-04-19 17:34:00,39.06,-96.87,GEARY,KANSAS,1.75,1,27.2,9.4,33,29.4,42.4,13.0,42.4,0.0,962.8,99,4,17,0.744,0.014486945234239101
2023-10-03 13:35:00,38.976,-101.3095,LOGAN,KANSAS,1.25,1,25.6,13.3,46,23.6,30.8,7.199999999999999,30.8,0.1,906.0,27,10,13,0.444,0.013658949173986912
2023-08-07 16:47:00,39.3602,-101.7259,SHERMAN,KANSAS,0.75,1,26.7,15.6,51,22.0,29.1,7.100000000000001,29.1,2.0,892.9,99,8,16,0.444,0.013658949173986912
2023-08-11 22:36:00,37.1,-97.05,COWLEY,KANSAS,1.0,1,27.0,22.5,76,14.8,29.1,14.3,29.1,0.0,968.3,80,8,22,0.201,0.05476241186261177
2023-07-22 16:48:00,39.68,-96.66,MARSHALL,KANSAS,1.5,1,30.6,15.4,40,11.8,15.4,3.5999999999999996,15.4,0.0,973.3,66,7,16,0.432,0.012003092095255852
2023-09-10 15:52:00,37.98,-101.14,KEARNY,KANSAS,2.5,1,31.4,10.9,28,16.0,20.9,4.899999999999999,20.9,0.0,916.4,61,9,15,0.613,0.013658949173986912
2023-05-09 06:30:00,39.86,-100.97,RAWLINS,KANSAS,1.0,1,13.9,5.9,59,5.7,14.5,8.8,14.5,0.0,916.5,84,5,6,0.293,0.003378035966306925
2023-05-24 19:22:00,37.03,-101.12,STEVENS,KANSAS,1.0,1,21.5,14.8,66,20.2,28.9,8.7,28.9,0.0,912.3,100,5,19,0.283,0.012217146344482899
2023-04-19 17:34:00,37.38,-96.41,ELK,KANSAS,0.88,1,26.1,13.6,46,28.4,40.6,12.200000000000003,40.6,0.0,961.6,100,4,17,0.479,0.040785372257232666
2023-09-05 18:13:00,37.51,-94.84,CRAWFORD,KANSAS,1.0,1,32.5,20.8,50,20.9,32.5,11.600000000000001,32.5,0.0,974.8,28,9,18,0.437,0.05592368170619011
2023-09-23 09:42:00,38.9791,-94.8786,JOHNSON,KANSAS,1.75,1,21.9,19.1,84,10.7,17.1,6.400000000000002,17.1,0.0,977.6,96,9,9,0.118,0.013658949173986912
2023-06-09 20:38:00,37.58,-101.36,GRANT,KANSAS,0.75,1,20.5,15.9,75,15.2,25.6,10.400000000000002,25.6,1.4,906.7,100,6,20,0.208,0.013658949173986912
2023-07-22 15:37:00,39.63,-99.86,NORTON,KANSAS,1.0,1,31.0,16.9,43,9.7,12.3,2.6000000000000014,12.3,0.0,939.4,76,7,15,0.426,0.012003092095255852
2023-07-16 08:09:00,39.66,-96.03,NEMAHA,KANSAS,1.0,1,20.8,18.5,86,11.3,22.2,10.899999999999999,22.2,10.5,969.7,100,7,8,0.184,0.013658949173986912
2023-09-16 16:35:00,38.83,-94.74,JOHNSON,KANSAS,1.0,1,24.9,15.1,55,9.5,12.4,2.9000000000000004,12.4,0.0,981.9,23,9,16,0.348,0.013658949173986912
2023-07-17 17:04:00,37.55,-99.63,FORD,KANSAS,2.0,1,33.9,22.9,53,17.7,23.1,5.400000000000002,23.1,0.0,931.1,0,7,17,0.394,0.02199559472501278
2024-05-06 12:09:00,39.81,-99.61,PHILLIPS,KANSAS,1.0,1,18.5,15.6,83,27.9,40.2,12.300000000000004,40.2,2.2,919.8,100,5,12,0.156,0.040785372257232666
2024-05-06 19:27:00,39.09,-97.02,DICKINSON,KANSAS,3.0,1,17.9,16.1,90,23.8,40.1,16.3,40.1,0.5,952.9,100,5,19,0.117,0.03872102499008179
2024-06-07 17:15:00,39.6245,-100.4218,DECATUR,KANSAS,2.5,1,32.7,16.9,39,17.4,23.4,6.0,23.4,0.0,914.3,46,6,17,0.457,0.012774139642715454
2024-05-25 18:57:00,39.5,-98.31,MITCHELL,KANSAS,0.88,1,28.0,15.3,46,21.7,30.8,9.100000000000001,30.8,0.0,949.3,63,5,18,0.452,0.013658949173986912
2024-04-26 17:12:00,38.01,-94.72,BOURBON,KANSAS,1.25,1,19.7,17.3,86,23.5,36.8,13.299999999999997,36.8,1.3,972.5,97,4,17,0.124,0.03212312236428261
2024-06-18 14:42:00,38.94,-99.65,TREGO,KANSAS,1.5,1,31.5,20.2,51,27.4,37.6,10.200000000000003,37.6,0.6,929.2,66,6,14,0.454,0.014788164757192135
2024-03-13 20:58:00,39.37,-95.42,JEFFERSON,KANSAS,1.0,1,15.2,13.3,88,17.6,29.5,11.899999999999999,29.5,2.9,966.7,100,3,20,0.05,0.014502312056720257
2024-04-27 19:00:00,39.3509,-100.2613,SHERIDAN,KANSAS,1.75,1,16.1,12.6,80,19.7,28.5,8.8,28.5,2.9,918.5,100,4,19,0.175,0.004769870080053806
2024-06-02 18:12:00,39.9866,-101.5337,CHEYENNE,KANSAS,3.0,1,27.1,15.0,47,3.7,2.5,1.2000000000000002,3.7,0.0,902.1,98,6,18,0.394,0.013658949173986912
2024-05-19 13:25:00,38.95,-99.6,TREGO,KANSAS,1.75,1,26.9,16.3,52,24.8,32.8,7.9999999999999964,32.8,0.0,935.0,99,5,13,0.412,0.013658949173986912
2024-07-06 13:30:00,39.8217,-100.5251,DECATUR,KANSAS,0.75,1,29.2,16.0,45,24.9,33.2,8.300000000000004,33.2,0.2,925.3,8,7,13,0.469,0.013658949173986912
2024-06-18 18:20:00,37.75,-99.99,FORD,KANSAS,1.0,1,32.5,17.1,40,33.2,45.8,12.599999999999994,45.8,0.0,921.3,6,6,18,0.61,0.02735241875052452
2024-06-15 20:30:00,37.84,-99.71,FORD,KANSAS,1.0,1,28.7,15.8,46,32.5,50.0,17.5,50.0,0.0,923.4,41,6,20,0.536,0.03872102499008179
2024-03-24 14:57:00,37.75,-100.94,FINNEY,KANSAS,1.0,1,19.8,4.4,36,33.5,45.8,12.299999999999997,45.8,0.7,890.6,53,3,14,0.641,0.006775091402232647
2024-06-18 16:10:00,39.6094,-99.6369,NORTON,KANSAS,1.25,1,26.9,18.1,59,26.7,35.7,9.000000000000004,35.7,0.0,933.2,100,6,16,0.376,0.013658949173986912
2024-04-25 17:40:00,39.3663,-101.7004,SHERMAN,KANSAS,0.75,1,22.2,15.3,65,33.2,45.6,12.399999999999999,45.6,0.0,878.2,48,4,17,0.321,0.040785372257232666
2024-07-06 14:17:00,39.7633,-100.2178,DECATUR,KANSAS,0.75,1,27.2,17.6,56,17.3,22.9,5.599999999999998,22.9,0.5,926.7,82,7,14,0.365,0.013658949173986912
2024-07-07 01:00:00,37.98,-100.86,FINNEY,KANSAS,1.0,1,20.9,15.8,73,28.5,47.1,18.6,47.1,0.0,916.5,39,7,1,0.25,0.03872102499008179
2024-08-16 18:31:00,37.25,-96.8527,COWLEY,KANSAS,2.75,1,30.1,23.8,69,12.0,17.8,5.800000000000001,17.8,1.0,966.6,72,8,18,0.256,0.020640430971980095
2024-05-06 15:44:00,38.52,-98.54,BARTON,KANSAS,2.5,1,23.5,18.5,73,28.2,40.2,12.000000000000004,40.2,1.1,936.8,95,5,15,0.247,0.040785372257232666
2024-06-13 17:50:00,38.97,-98.15,LINCOLN,KANSAS,1.75,1,35.5,19.1,38,5.2,6.8,1.5999999999999996,6.8,0.3,960.2,12,6,17,0.511,0.019680282101035118
2024-06-07 17:45:00,39.3645,-100.4708,SHERIDAN,KANSAS,1.75,1,31.7,14.9,36,23.9,33.8,9.899999999999999,33.8,0.0,913.0,100,6,17,0.676,0.012003092095255852
2024-03-13 18:22:00,38.8,-100.05,TREGO,KANSAS,1.0,1,13.9,9.9,77,12.0,18.9,6.899999999999999,18.9,1.2,922.7,95,3,18,0.171,0.0044272281229496
2024-06-18 16:45:00,37.48,-100.85,HASKELL,KANSAS,1.0,1,35.4,11.4,23,32.7,44.5,11.799999999999997,44.5,0.0,906.6,55,6,16,0.973,0.03548576682806015
2024-05-15 20:40:00,37.49,-96.97,BUTLER,KANSAS,1.0,1,19.2,16.8,86,13.2,22.1,8.900000000000002,22.1,0.7,964.1,100,5,20,0.109,0.013658949173986912
2024-06-18 17:20:00,37.54,-100.63,GRAY,KANSAS,1.0,1,33.5,16.6,36,32.4,44.6,12.200000000000003,44.6,0.0,909.8,5,6,17,0.808,0.03548576682806015
2024-05-25 22:34:00,38.66,-96.49,MORRIS,KANSAS,1.5,1,20.4,18.3,88,19.7,34.0,14.3,34.0,12.9,958.7,32,5,22,0.137,0.027356797829270363
2024-06-07 17:30:00,39.5414,-100.5662,SHERIDAN,KANSAS,1.75,1,32.5,15.2,35,23.8,31.8,8.0,31.8,0.0,911.1,73,6,17,0.643,0.012003092095255852
2024-05-06 20:06:00,39.43,-96.65,POTTAWATOMIE,KANSAS,1.0,1,18.8,17.0,89,28.5,45.5,17.0,45.5,0.2,947.8,99,5,20,0.123,0.03872102499008179
2024-07-11 18:45:00,37.8,-96.91,BUTLER,KANSAS,1.25,1,32.5,16.8,39,15.3,20.6,5.300000000000001,20.6,0.0,965.7,89,7,18,0.447,0.012774139642715454
2024-05-19 15:15:00,38.2762,-101.2683,WICHITA,KANSAS,0.75,1,27.0,11.6,38,24.8,30.8,6.0,30.8,0.7,898.9,75,5,15,0.499,0.013658949173986912
2024-05-19 15:49:00,38.88,-98.17,LINCOLN,KANSAS,1.0,1,30.0,16.5,44,28.0,38.6,10.600000000000001,38.6,0.1,952.4,92,5,15,0.494,0.012003092095255852
2024-07-31 17:50:00,38.86,-100.17,GOVE,KANSAS,1.75,1,34.2,19.6,42,6.2,7.8,1.5999999999999996,7.8,1.2,928.8,97,7,17,0.452,0.018397772684693336
2024-05-19 16:40:00,38.91,-97.81,SALINE,KANSAS,1.75,1,30.0,15.2,41,24.4,35.2,10.800000000000004,35.2,0.0,958.4,100,5,16,0.488,0.013658949173986912
2024-03-13 20:01:00,39.11,-96.54,RILEY,KANSAS,2.0,1,14.2,12.9,92,16.9,29.5,12.600000000000001,29.5,0.0,956.2,21,3,20,0.03,0.011871341615915298
2024-05-28 11:15:00,39.0614,-100.7378,GOVE,KANSAS,1.75,1,21.2,10.9,51,19.1,25.2,6.099999999999998,25.2,0.0,920.8,49,5,11,0.375,0.004769870080053806
2024-06-13 18:24:00,39.19,-96.57,RILEY,KANSAS,1.75,1,33.8,21.1,48,16.6,23.2,6.599999999999998,23.2,0.0,972.9,95,6,18,0.425,0.019680282101035118
2024-03-13 20:17:00,39.19,-96.42,POTTAWATOMIE,KANSAS,1.0,1,14.6,13.4,92,16.1,28.5,12.399999999999999,28.5,0.6,964.9,12,3,20,0.036,0.014502312056720257
2024-06-13 18:28:00,39.19,-96.55,POTTAWATOMIE,KANSAS,1.25,1,33.8,21.1,48,16.6,23.2,6.599999999999998,23.2,0.0,973.7,95,6,18,0.425,0.019680282101035118
2024-03-24 16:33:00,39.3384,-100.5943,SHERIDAN,KANSAS,1.5,1,15.5,6.6,55,19.4,26.0,6.600000000000001,26.0,0.2,891.2,100,3,16,0.341,0.003378035966306925
2023-09-21 18:00:00,40.04,-100.4,RED WILLOW,NEBRASKA,1.0,1,24.2,16.2,61,21.8,30.4,8.599999999999998,30.4,0.0,925.3,3,9,18,0.33,0.013658949173986912
2023-07-04 17:27:00,41.03,-97.4,YORK,NEBRASKA,1.75,1,31.6,20.1,51,18.9,25.4,6.5,25.4,0.0,954.8,86,7,17,0.409,0.025279328227043152
2023-05-12 16:12:00,40.19,-96.01,PAWNEE,NEBRASKA,3.25,1,26.5,19.2,64,22.1,30.0,7.899999999999999,30.0,0.8,969.2,72,5,16,0.314,0.012003092095255852
2023-06-23 20:08:00,41.33,-101.97,KEITH,NEBRASKA,1.5,1,26.0,14.2,48,16.8,31.9,15.099999999999998,31.9,0.0,887.6,12,6,20,0.436,0.04376458376646042
2023-07-14 07:15:00,41.44,-100.69,LOGAN,NEBRASKA,1.5,1,16.9,16.4,97,33.8,52.0,18.200000000000003,52.0,0.0,909.6,23,7,7,0.132,0.03872102499008179
2023-07-17 06:49:00,41.51,-96.5,DODGE,NEBRASKA,1.75,1,17.4,16.1,92,8.4,17.4,8.999999999999998,17.4,4.0,970.5,16,7,6,0.047,0.013658949173986912
2023-06-09 14:20:00,40.28,-100.04,FURNAS,NEBRASKA,0.88,1,24.0,16.6,63,22.1,30.1,8.0,30.1,2.2,935.6,97,6,14,0.332,0.013658949173986912
2023-07-16 15:45:00,42.8969,-103.0378,DAWES,NEBRASKA,1.25,1,30.6,8.9,26,17.7,21.9,4.199999999999999,21.9,0.0,907.8,36,7,15,0.691,0.013658949173986912
2023-06-27 16:24:00,41.5502,-102.6891,MORRILL,NEBRASKA,2.0,1,27.8,15.6,47,16.6,21.6,5.0,21.6,0.8,885.8,27,6,16,0.42,0.013658949173986912
2023-04-14 20:01:00,40.6,-96.18,OTOE,NEBRASKA,1.75,1,21.0,12.6,59,24.3,42.5,18.2,42.5,0.0,960.8,100,4,20,0.375,0.011506267823278904
2023-07-11 22:02:00,41.41,-99.45,CUSTER,NEBRASKA,1.5,1,26.0,19.4,67,12.5,25.0,12.5,25.0,0.0,928.0,20,7,22,0.27,0.029553743079304695
2023-07-19 16:44:00,42.05,-103.92,SIOUX,NEBRASKA,1.0,1,28.9,14.4,41,12.7,15.3,2.6000000000000014,15.3,0.0,878.6,44,7,16,0.421,0.013658949173986912
2023-03-30 21:28:00,42.22,-98.5,HOLT,NEBRASKA,1.0,1,9.3,6.2,81,18.4,33.7,15.300000000000004,33.7,0.0,927.1,100,3,21,0.144,0.0060244956985116005
2023-07-28 16:15:00,41.44,-96.49,DODGE,NEBRASKA,1.75,1,36.0,25.1,53,3.6,4.3,0.6999999999999997,4.3,0.0,970.3,16,7,16,0.377,0.04106353968381882
2023-07-14 10:20:00,40.0386,-100.411,RED WILLOW,NEBRASKA,0.75,1,24.0,19.1,74,23.5,33.0,9.5,33.0,0.0,928.9,25,7,10,0.222,0.013658949173986912
2023-07-22 17:40:00,40.61,-98.05,CLAY,NEBRASKA,0.88,1,28.8,19.1,56,10.5,13.0,2.5,13.0,0.0,952.3,42,7,17,0.348,0.012774139642715454
2023-05-06 18:00:00,40.48,-99.13,KEARNEY,NEBRASKA,1.0,1,26.3,8.4,32,1.4,1.3,0.09999999999999987,1.4,0.0,931.6,24,5,18,0.442,0.004769870080053806
2023-06-27 16:43:00,41.41,-102.54,GARDEN,NEBRASKA,2.5,1,28.7,15.8,45,12.3,15.9,3.5999999999999996,15.9,0.6,888.9,82,6,16,0.416,0.013658949173986912
2023-07-13 14:30:00,42.77,-100.69,CHERRY,NEBRASKA,1.0,1,27.4,16.8,52,17.5,22.0,4.5,22.0,0.0,917.9,56,7,14,0.379,0.013658949173986912
2023-09-21 15:43:00,40.23,-100.84,HITCHCOCK,NEBRASKA,1.5,1,27.1,11.9,39,23.7,32.0,8.3,32.0,0.5,922.4,17,9,15,0.499,0.013658949173986912
2023-07-28 17:05:00,41.28,-96.18,DOUGLAS,NEBRASKA,2.5,1,35.7,25.0,54,6.0,7.5,1.5,7.5,0.0,968.3,33,7,17,0.373,0.04106353968381882
2023-07-30 14:32:00,41.31,-96.81,SAUNDERS,NEBRASKA,1.0,1,28.9,20.5,61,14.6,18.6,4.000000000000002,18.6,0.0,972.7,1,7,14,0.316,0.012774139642715454
2023-08-10 16:18:00,40.77,-99.16,BUFFALO,NEBRASKA,1.25,1,30.5,17.0,44,23.4,31.3,7.900000000000002,31.3,0.0,932.8,22,8,16,0.467,0.012003092095255852
2023-08-04 18:00:00,42.05,-100.21,BLAINE,NEBRASKA,1.25,1,28.4,16.2,48,8.8,10.4,1.5999999999999996,10.4,0.0,922.3,47,8,18,0.396,0.013658949173986912
2023-04-14 17:05:00,40.15,-97.72,THAYER,NEBRASKA,1.25,1,28.4,8.3,28,13.2,16.1,2.900000000000002,16.1,0.0,943.9,88,4,17,0.596,0.0060960943810641766
2023-07-22 15:49:00,40.54,-99.26,PHELPS,NEBRASKA,1.0,1,29.0,19.3,56,9.6,11.9,2.3000000000000007,11.9,0.0,939.0,31,7,15,0.348,0.012774139642715454
2023-06-29 00:41:00,40.18,-101.02,HITCHCOCK,NEBRASKA,1.5,1,23.2,18.6,75,15.6,29.9,14.299999999999999,29.9,0.0,916.0,0,6,0,0.205,0.027356797829270363
2023-05-09 05:04:00,40.0498,-101.5341,DUNDY,NEBRASKA,0.88,1,12.9,7.4,69,9.7,18.9,9.2,18.9,0.0,909.4,9,5,5,0.216,0.003378035966306925
2023-05-06 17:10:00,40.5,-99.87,GOSPER,NEBRASKA,0.88,1,26.3,5.3,26,10.0,12.6,2.5999999999999996,12.6,0.0,923.4,40,5,17,0.628,0.004769870080053806
